"","ID","Angry","Depressed","Anxiety","Sad","Relaxed","Happy"
"1",2,NA,NA,NA,NA,NA,NA
"2",3,0.0901983745757588,0.0341516587834763,0.0515743151073004,0.0634552778583421,0.173773058388758,0.0564686520708242
"3",4,0.0998670122741739,0.138733882291868,0.127684446769564,0.143092050452509,0.133016581292367,0.145224487923354
"4",6,0.131685692418009,0.118360019883005,0.0497850312901174,0.152606873403833,0.14890889883303,0.170739816245113
"5",8,0.0112467670491586,0.00258731187971518,0.00545875448582631,0.042631566250767,0.134871240800651,0.0825349174679344
"6",9,0.192219354962189,0.114352657712466,0.108864587961419,0.24017241732259,0.137547925829392,0.157798842527631
"7",10,0.0811336831033931,0.171475028267046,0.0177788925077123,0.0819416105628683,0.143057564169664,0.147897659330625
"8",12,0.126259672779669,0.11535109215774,0.161139524633878,0.115434580308027,0.148496789143776,0.201087396137202
"9",13,NA,NA,NA,NA,NA,NA
"10",17,0.0431528603071875,0.132537786546963,0.0343170383641815,0.10005160200161,0.168767082039383,0.102461881772441
"11",20,0.227342223307314,0.223933451011541,0.110453240675543,0.205270579162596,0.137100995610886,0.227960303721163
"12",23,0.202984663474885,0.141065749149843,0.130512472984539,0.138400332500696,0.147281603565502,0.10335042079655
"13",26,0.181020767724914,0.0570811147438296,0.049980337339846,0.120165712413849,0.265484411011864,0.213843756682694
"14",28,0.0477490711492493,0.0712401346452517,0.03990473677514,0.10784782970314,0.0539390127364653,0.0966022953878332
"15",31,0.0717617292152437,0.072821413202343,0.0565880306159466,0.172925254297557,0.176841672376621,0.251846928614791
"16",34,0.148798183708933,0.196821826822513,0.0804277377844127,0.153638715308313,0.262178380851707,0.231923889903356
"17",38,0.073664562456267,0.0774967025272532,0.0795965955061188,0.10760558847246,0.189228544298886,0.163455308648025
"18",39,0.172362147763587,0.0305155451691689,0.229847004553251,0.0901661780744356,0.152744120569078,0.121267778112751
"19",41,0.10798375784133,0.0931715518033061,0.0842432494967057,0.169632610229968,0.168956721057619,0.163007977315481
"20",43,0.103424216132664,0.159465343901126,0.202324037170773,0.100363547692505,0.183735672247925,0.136344108050631
"21",46,0.191588512849246,0.0386319802503629,0.0372580847613111,0.0458524359757141,0.242361160826569,0.173370396320282
"22",47,0.194615419363085,0.110798463010602,0.113527517960503,0.191358367610074,0.117296008841189,0.205270934451863
"23",48,0.0836038440478404,0.0106509424352779,0.0452841307456092,0.106883051318184,0.221315702943535,0.0827934611795239
"24",52,0.066292092076213,0.0623711941436584,0.0481298464525709,0.0509784663585635,0.120329436669829,0.0553453634548133
"25",57,0.119541041361934,0.0918787409729043,0.080842593226139,0.0794951513572487,0.173284999379883,0.106605796909205
"26",74,0.0462437366162596,0.0283438667797897,0.0320573480790185,0.0173848096580403,0.249490491164905,0.171861199453344
"27",82,0.027587812785151,0.0236511012003539,0.0176471880904908,0.0161343754064292,0.191176371070522,0.0952363240938583
"28",84,0.0305412485157105,0.00973098063895129,0.0151192710587873,0.0171499000292016,0.120378728493478,0.0665151371056314
"29",90,0.027913576501611,0.0290558499742382,0.0562499898928094,0.0711403746478376,0.169265361497631,0.160580825457806
"30",94,0.171241085486191,0.024518771078204,0.0962356578071285,0.0797127161012494,0.230155599946135,0.309468956919974
"31",105,0.122809688710068,0.0497964092210942,0.0549027407115501,0.0752538733574241,0.107240683396501,0.183603190306915
"32",107,0.0271664643089108,0.138758404216046,0.159259079148144,0.203625621483081,0.158631682794872,0.123506076905604
"33",124,0.106190502690171,0.074995695481481,0.104506507353581,0.194962361920066,0.160928937758333,0.183526248693474
"34",125,0.223865989915887,0.13171895564441,0.0911456194927303,0.109752993869655,0.1442104094793,0.193436140303625
"35",128,0.0362373347128623,0.0504209492464886,0.0652313989788992,0.0485485009795717,0.104346396695423,0.15910105170475
"36",154,0.0391898355133345,0.0387660142720012,0.0213373979709273,0.101337822414505,0.10907906876991,0.073058332426567
"37",162,0.139442366246885,0.130554621809449,0.0706901561189693,0.130181135671176,0.0748223273523223,0.149142981918625
"38",172,0.131509121657958,0.0862981624956995,0.1177925152664,0.0811814023293182,0.234156437350389,0.148198262072385
"39",173,0.227583524006826,0.13165084168742,0.0691167499717851,0.191279750761633,0.188207913783049,0.105670065036033
"40",181,0.189877238582566,0.0577640557988159,0.0630309236293546,0.13212367591305,0.141826250282169,0.158046038496508
"41",184,0.00293829903418137,0.0428769765859757,0.0757950685209609,0.0455103776903299,0.163456607245295,0.157302290199125
"42",186,0.0479172361493614,0.03287562371713,0.0413145021466932,0.0245758699974878,0.215699005153837,0.165319572652003
"43",195,0.181984417032529,0.0922615960710379,0.0747449123543932,0.16289486180633,0.23593839983101,0.184799030811141
"44",202,0.0903079802725663,0.0277671409295877,0.0988263099229094,0.0699312936984646,0.12497534538067,0.129307403838285
"45",236,0.0526514688203447,0.0449837253592226,0.0422346964700169,0.0500735067463508,0.117326179576186,0.0983993036765359
"46",239,NA,NA,NA,NA,NA,NA
"47",258,0.197761988725318,0.146925770863423,0.0500647657340018,0.123304836973045,0.161713124933918,0.192707892727831
"48",259,0.128464850131541,0.0181794932474297,0.0432165505587,0.0358337933228995,0.213875543655215,0.0789162607520742
"49",271,0.0573403494871932,0.214477648153356,0.0581039044046039,0.186223473094652,0.233821468971825,0.168819281566088
"50",281,0.0720474007662588,0.143391428268303,0.156912035069841,0.0699550167020235,0.194401187735417,0.214367060444303
"51",288,0.124245911578861,0.101111307295205,0.20485243671341,0.168983651238011,0.252002004995448,0.294775838469432
"52",300,0.159860087833359,0.183577750376054,0.170315849439224,0.214498095123367,0.197697750995236,0.237947929288061
"53",306,0.0667042424259693,0.146074155774541,0.0889296408737898,0.082020166339051,0.163784018704963,0.129018739257115
"54",323,0.0434866543442081,0.032236928380233,0.0475441362149104,0.123398976486496,0.18432565927953,0.165047354714793
"55",332,0.161824238806648,0.258430078975835,0.221419448277701,0.268419547505176,0.303855593527692,0.222215339441998
"56",352,0.223698202850255,0.131477932378624,0.142847621778129,0.135776212931081,0.113069124237403,0.187273420688683
"57",359,0.19480891610468,0.179636790528759,0.202251108651392,0.218475323646445,0.180293041124326,0.364241882196398
"58",364,0.113252608775458,0.0785940924445588,0.147111664349053,0.0513377699437565,0.268590356414637,0.265701682737164
"59",367,0.121341653401387,0.0497410164554618,0.0356990127406569,0.0574028565352813,0.0961583960933474,0.0947094961553576
"60",370,0.069168507204709,0.10811943787763,0.13458101232082,0.181251681283257,0.234844342062036,0.212964761926748
"61",376,0.148361531170884,0.139254033191592,0.152112892139116,0.172851663627914,0.232595523875604,0.19070604965496
"62",379,0.199487991921371,0.0732335280425048,0.0183759694888892,0.156759051866362,0.327521106546969,0.194930643377225
"63",392,0.119907123614587,0.0554067673910865,0.0997041999564791,0.0592084477476202,0.174717210878566,0.116552780283798
"64",394,0.0201615906002748,0.100326003009043,0.0159983648002808,0.106977218871091,0.149766899606718,0.132747286835993
"65",398,0.164893459695695,0.149085042860721,0.193270441559968,0.113898205566087,0.166299446925796,0.213274786449656
"66",405,0.0901513125404445,0.017000775050973,0.0965058510003729,0.0571621425002361,0.226796090981682,0.160420623117702
"67",407,0.0723689658616822,0.252688980903225,0.209297622579756,0.374279864898263,0.204145615979509,0.123268521660812
"68",426,0.0322234237945007,0.174607676846933,0.0494112972480022,0.15425826134015,0.188056691250646,0.151286776006724
"69",430,NA,NA,NA,NA,NA,NA
"70",435,0.0867408981862301,0.0362952516051656,0.0872665827211219,0.0560161028771085,0.218154811010994,0.127768063154336
"71",447,0.229857573650146,0.0449732498295231,0.112680294825819,0.142077689109253,0.242846899563989,0.211772695161657
"72",449,0.0275519896574053,0.0250966683978605,0.0362954026259007,0.0605835847592409,0.161603028652286,0.0918433567974693
"73",451,0.107470259631963,0.0821430941937878,0.0115999119576482,0.0818352903211465,0.228332185879929,0.105164511135539
"74",454,0.0950559167938268,0.0576447521543821,0.126626235099689,0.116681444204669,0.224983262173086,0.160203806113212
"75",461,0.138418419862621,0.148434038909069,0.146640955221107,0.118543648925917,0.192219842124234,0.146829655705322
"76",465,NA,NA,NA,NA,NA,NA
"77",466,0.111058913333532,0.000446627727866571,0.0251327674612738,0.0675267748507059,0.203861812936552,0.235847315162919
"78",497,0.035044919849458,0.042293438569766,0.0794331512454123,0.0618374008144615,0.216944641353729,0.0551459920780512
"79",499,0.0582086884117919,0.0384027052487917,0.0231372494539023,0.0255127981890333,0.128681938004984,0.071528748328099
"80",500,0.0803503300360888,0.145441047654751,0.100122634527481,0.134796562280389,0.132960317570928,0.185451057037463
"81",504,0.16348536074979,0.116550614471378,0.0650976794491599,0.226043476395767,0.190766521327715,0.1799130936697
"82",512,0.101482901562119,0.050544911700954,0.0601566802332166,0.0529601663052163,0.0697186189751009,0.0703793134022269
"83",518,0.0279276444029046,0.0305567290167353,0.022175294061133,0.0297875754364648,0.0594492999826374,0.112286712697492
"84",520,0.121441902878596,0.0504148648022383,0.0343811893579292,0.0742406200082543,0.272923885607664,0.191928379663016
"85",524,0.0765434402221325,0.0790164074320142,0.0847002578190097,0.0557888331788989,0.191550583664587,0.194741377189385
"86",526,0.153108281759464,0.120047722929829,0.291659238411834,0.184590263651655,0.231672709861918,0.193316002511421
"87",527,0.139993782042122,0.245309108472919,0.335393354624243,0.242973834082898,0.168607173347398,0.11701939457253
"88",529,0.047221328685322,0.0740032082917014,0.0998941402558472,0.11171196593031,0.135852444703814,0.227247324072348
"89",531,0.189011530049803,0.211909964198589,0.169292276234861,0.208783993708887,0.294373685924674,0.207570110120031
"90",536,0.102477922891749,0.126830231891735,0.106695373679684,0.133852610729952,0.228154269565174,0.142505027987939
"91",543,0.157501348470228,0.237704695630406,0.091068759521608,0.152478061646174,0.14413652312422,0.103163803628124
"92",556,0.160989178052502,0.126972459965684,0.303167181297117,0.255770284327138,0.155807509808266,0.126502353703792
"93",559,0.0167258267649873,0.0752123554491855,0.188786396786842,0.0357896757453198,0.113494430014322,0.0831482165359442
"94",560,0.161700592815329,0.0912100253252119,0.186954394209841,0.205553818368356,0.220142975618655,0.0873055669537487
"95",568,0.02322979450035,0.0186343006538355,0.0317669287953222,0.0397300911497914,0.170368744613796,0.0756938777526968
"96",587,0.0648381317919011,0.0520521655223391,0.0790510126105275,0.107898513330436,0.122100986595879,0.0927329459420914
"97",603,0.396517324261976,0.0793672807415752,0.15321100047115,0.214424469660848,0.27985033104217,0.342110563604282
